Region,UTC Date,Buy Price
EU,2015-05-26 08:52:28,46783
EU,2015-05-26 09:12:25,47005
EU,2015-05-26 09:32:25,47096
EU,2015-05-26 09:52:31,47151
EU,2015-05-26 10:12:27,47263
EU,2015-05-26 10:32:24,47387
EU,2015-05-26 10:52:31,47476
EU,2015-05-26 11:12:26,47323
EU,2015-05-26 11:32:50,47067
EU,2015-05-26 11:52:32,46780
EU,2015-05-26 12:12:23,46463
EU,2015-05-26 12:32:25,46056
EU,2015-05-26 12:52:28,45628
EU,2015-05-26 13:12:28,45172
EU,2015-05-26 13:32:28,44720
EU,2015-05-26 13:52:30,44273
EU,2015-05-26 14:12:26,43830
EU,2015-05-26 14:32:29,43402
EU,2015-05-26 14:52:29,42968
EU,2015-05-26 15:12:25,42538
EU,2015-05-26 15:32:28,42113
EU,2015-05-26 15:52:31,41692
EU,2015-05-26 16:12:25,41371
EU,2015-05-26 16:32:27,41162
EU,2015-05-26 16:52:27,41078
EU,2015-05-26 17:12:26,41130
EU,2015-05-26 17:28:34,41247
EU,2015-05-26 17:52:29,40958
EU,2015-05-26 18:12:27,40817
EU,2015-05-26 18:32:29,40816
EU,2015-05-26 18:52:26,41039
EU,2015-05-26 19:12:27,41314
EU,2015-05-26 19:32:27,41590
EU,2015-05-26 19:52:28,41877
EU,2015-05-26 20:12:28,42173
EU,2015-05-26 20:32:30,42497
EU,2015-05-26 20:52:30,42836
EU,2015-05-26 21:12:30,43184
EU,2015-05-26 21:32:30,43531
EU,2015-05-26 21:52:27,43390
EU,2015-05-26 22:12:25,43218
EU,2015-05-26 22:32:30,43043
EU,2015-05-26 22:52:29,43053
EU,2015-05-26 23:12:31,43093
EU,2015-05-26 23:32:29,43137
EU,2015-05-26 23:52:31,42981
EU,2015-05-27 00:12:31,42746
EU,2015-05-27 00:32:30,42519
EU,2015-05-27 00:52:30,42431
EU,2015-05-27 01:12:30,42389
EU,2015-05-27 01:32:31,42332
EU,2015-05-27 01:52:35,42297
EU,2015-05-27 02:12:31,42290
EU,2015-05-27 02:32:34,42295
EU,2015-05-27 02:52:34,42319
EU,2015-05-27 03:12:32,42356
EU,2015-05-27 03:32:32,42401
EU,2015-05-27 03:52:34,42415
EU,2015-05-27 04:12:32,42278
EU,2015-05-27 04:32:31,42170
EU,2015-05-27 04:52:38,42107
EU,2015-05-27 05:12:33,42169
EU,2015-05-27 05:32:28,42252
EU,2015-05-27 05:52:37,42366
EU,2015-05-27 06:12:33,42521
EU,2015-05-27 06:32:30,42749
EU,2015-05-27 06:52:37,42987
EU,2015-05-27 07:12:27,43153
EU,2015-05-27 07:32:28,43319
EU,2015-05-27 07:52:33,43430
EU,2015-05-27 08:12:29,43560
EU,2015-05-27 08:32:28,43633
EU,2015-05-27 08:52:32,43717
EU,2015-05-27 09:12:30,43799
EU,2015-05-27 09:32:29,43945
EU,2015-05-27 09:52:35,44022
EU,2015-05-27 10:12:29,44101
EU,2015-05-27 10:32:30,44155
EU,2015-05-27 10:52:36,44263
EU,2015-05-27 11:12:32,44369
EU,2015-05-27 11:32:34,44470
EU,2015-05-27 11:52:41,44526
EU,2015-05-27 12:12:33,44602
EU,2015-05-27 12:32:31,44486
EU,2015-05-27 12:52:41,44206
EU,2015-05-27 13:12:35,43923
EU,2015-05-27 13:32:34,43630
EU,2015-05-27 13:52:40,43302
EU,2015-05-27 14:12:34,42976
EU,2015-05-27 14:32:34,42634
EU,2015-05-27 14:52:42,42322
EU,2015-05-27 15:12:35,42035
EU,2015-05-27 15:32:35,41845
EU,2015-05-27 15:52:47,41641
EU,2015-05-27 16:12:34,41426
EU,2015-05-27 16:32:38,41312
EU,2015-05-27 16:52:51,41461
EU,2015-05-27 17:12:35,41693
EU,2015-05-27 17:32:34,41961
EU,2015-05-27 17:52:41,42118
EU,2015-05-27 18:12:35,42211
EU,2015-05-27 18:32:35,42253
EU,2015-05-27 18:52:42,42533
EU,2015-05-27 19:12:38,42417
EU,2015-05-27 19:32:36,42241
EU,2015-05-27 19:52:41,42093
EU,2015-05-27 20:12:35,42233
EU,2015-05-27 20:32:35,42472
EU,2015-05-27 20:52:41,42730
EU,2015-05-27 21:12:37,42782
EU,2015-05-27 21:32:35,42697
EU,2015-05-27 21:52:36,42602
EU,2015-05-27 22:12:37,42451
EU,2015-05-27 22:32:37,42385
EU,2015-05-27 22:52:35,42324
EU,2015-05-27 23:12:35,42404
EU,2015-05-27 23:32:35,42473
EU,2015-05-27 23:52:36,42268
EU,2015-05-28 00:12:35,42053
EU,2015-05-28 00:32:36,41841
EU,2015-05-28 00:52:35,41820
EU,2015-05-28 01:12:36,41802
EU,2015-05-28 01:32:36,41817
EU,2015-05-28 01:52:37,41823
EU,2015-05-28 02:12:37,41843
EU,2015-05-28 02:32:38,41852
EU,2015-05-28 02:52:39,41879
EU,2015-05-28 03:12:39,41898
EU,2015-05-28 03:32:36,41936
EU,2015-05-28 03:52:42,41986
EU,2015-05-28 04:12:39,42067
EU,2015-05-28 04:32:35,42179
EU,2015-05-28 04:52:37,42327
EU,2015-05-28 05:12:38,42308
EU,2015-05-28 05:32:37,42319
EU,2015-05-28 05:52:37,42326
EU,2015-05-28 06:12:39,42446
EU,2015-05-28 06:32:39,42605
EU,2015-05-28 06:52:37,42682
EU,2015-05-28 07:12:39,42793
EU,2015-05-28 07:32:37,42917
EU,2015-05-28 07:52:45,43109
EU,2015-05-28 08:12:41,43223
EU,2015-05-28 08:32:36,43154
EU,2015-05-28 08:52:36,43071
EU,2015-05-28 09:12:40,43046
EU,2015-05-28 09:32:37,43138
EU,2015-05-28 09:52:40,43267
EU,2015-05-28 10:12:37,43256
EU,2015-05-28 10:32:39,43143
EU,2015-05-28 10:52:37,43048
EU,2015-05-28 11:12:41,43035
EU,2015-05-28 11:32:38,42888
EU,2015-05-28 11:52:42,42756
EU,2015-05-28 12:12:40,42647
EU,2015-05-28 12:32:45,42719
EU,2015-05-28 12:52:41,42816
EU,2015-05-28 13:12:45,42907
EU,2015-05-28 13:32:40,42992
EU,2015-05-28 13:52:39,43063
EU,2015-05-28 14:12:40,43104
EU,2015-05-28 14:32:37,43131
EU,2015-05-28 14:52:42,43123
EU,2015-05-28 15:12:42,43149
EU,2015-05-28 15:32:41,43175
EU,2015-05-28 15:52:39,43281
EU,2015-05-28 16:12:42,42945
EU,2015-05-28 16:32:40,42612
EU,2015-05-28 16:52:36,42285
EU,2015-05-28 17:12:45,42150
EU,2015-05-28 17:32:40,41748
EU,2015-05-28 17:52:37,41383
EU,2015-05-28 18:12:49,41134
EU,2015-05-28 18:32:42,41269
EU,2015-05-28 18:52:41,41424
EU,2015-05-28 19:12:46,41373
EU,2015-05-28 19:32:49,41391
EU,2015-05-28 19:52:42,41485
EU,2015-05-28 20:12:45,41697
EU,2015-05-28 20:32:43,41750
EU,2015-05-28 20:52:40,41861
EU,2015-05-28 21:12:45,41981
EU,2015-05-28 21:32:46,42228
EU,2015-05-28 21:52:45,42457
EU,2015-05-28 22:12:42,42498
EU,2015-05-28 22:32:46,42514
EU,2015-05-28 22:52:50,42477
EU,2015-05-28 23:12:46,42504
EU,2015-05-28 23:52:42,42328
EU,2015-05-29 00:12:44,42086
EU,2015-05-29 00:32:46,41853
EU,2015-05-29 00:52:43,41739
EU,2015-05-29 01:12:47,41684
EU,2015-05-29 01:32:45,41639
EU,2015-05-29 01:52:45,41626
EU,2015-05-29 02:12:44,41620
EU,2015-05-29 02:32:46,41469
EU,2015-05-29 02:52:43,41320
EU,2015-05-29 03:12:47,41206
EU,2015-05-29 03:32:43,41185
EU,2015-05-29 03:52:47,41207
EU,2015-05-29 04:12:50,41252
EU,2015-05-29 04:32:47,41406
EU,2015-05-29 04:52:41,41616
EU,2015-05-29 05:12:48,41844
EU,2015-05-29 05:32:46,42080
EU,2015-05-29 05:52:43,42150
EU,2015-05-29 06:12:44,42226
EU,2015-05-29 06:32:42,42280
EU,2015-05-29 06:52:46,42461
EU,2015-05-29 07:12:46,42629
EU,2015-05-29 07:32:43,42793
EU,2015-05-29 07:52:46,42805
EU,2015-05-29 08:12:50,42832
EU,2015-05-29 08:32:45,42859
EU,2015-05-29 08:52:44,42960
EU,2015-05-29 09:12:50,43056
EU,2015-05-29 09:32:45,43127
EU,2015-05-29 09:52:43,43189
EU,2015-05-29 10:12:57,43074
EU,2015-05-29 10:32:44,42828
EU,2015-05-29 10:52:44,42578
EU,2015-05-29 11:12:47,42392
EU,2015-05-29 11:32:46,42270
EU,2015-05-29 11:52:47,42184
EU,2015-05-29 12:12:51,42099
EU,2015-05-29 12:32:47,42077
EU,2015-05-29 12:52:43,42112
EU,2015-05-29 13:12:52,41810
EU,2015-05-29 13:32:50,41486
EU,2015-05-29 13:52:41,41181
EU,2015-05-29 14:12:50,41053
EU,2015-05-29 14:32:48,41105
EU,2015-05-29 14:52:51,40907
EU,2015-05-29 15:12:50,40895
EU,2015-05-29 15:32:43,40940
EU,2015-05-29 15:52:46,41161
EU,2015-05-29 16:12:48,41408
EU,2015-05-29 16:32:46,41676
EU,2015-05-29 16:52:46,41953
EU,2015-05-29 17:12:51,42030
EU,2015-05-29 17:32:47,41909
EU,2015-05-29 17:52:45,41739
EU,2015-05-29 18:12:50,41554
EU,2015-05-29 18:32:50,41413
EU,2015-05-29 18:52:46,41264
EU,2015-05-29 19:22:45,40989
EU,2015-05-29 19:32:46,40881
EU,2015-05-29 19:52:51,41010
EU,2015-05-29 20:12:52,41205
EU,2015-05-29 20:32:47,41431
EU,2015-05-29 20:52:47,41560
EU,2015-05-29 21:13:00,41806
EU,2015-05-29 21:32:50,42017
EU,2015-05-29 21:52:46,42166
EU,2015-05-29 22:12:51,42289
EU,2015-05-29 22:32:47,42143
EU,2015-05-29 22:52:48,41877
EU,2015-05-29 23:12:56,41610
EU,2015-05-29 23:32:47,41344
EU,2015-05-29 23:52:52,41043
EU,2015-05-30 00:12:50,40770
EU,2015-05-30 00:32:49,40543
EU,2015-05-30 00:52:47,40484
EU,2015-05-30 01:12:52,40506
EU,2015-05-30 01:32:51,40598
EU,2015-05-30 01:52:47,40717
EU,2015-05-30 02:12:52,40830
EU,2015-05-30 02:32:50,40936
EU,2015-05-30 02:52:48,41052
EU,2015-05-30 03:12:54,41145
EU,2015-05-30 03:32:52,41103
EU,2015-05-30 03:52:46,41056
EU,2015-05-30 04:12:50,41063
EU,2015-05-30 04:32:48,41170
EU,2015-05-30 04:52:47,41305
EU,2015-05-30 05:12:56,41424
EU,2015-05-30 05:32:52,41581
EU,2015-05-30 05:52:49,41731
EU,2015-05-30 06:12:56,41896
EU,2015-05-30 06:32:52,42100
EU,2015-05-30 06:52:50,42343
EU,2015-05-30 07:12:57,42612
EU,2015-05-30 07:32:50,42862
EU,2015-05-30 07:52:51,43121
EU,2015-05-30 08:12:55,43310
EU,2015-05-30 08:32:57,43489
EU,2015-05-30 08:52:50,43557
EU,2015-05-30 09:12:58,43322
EU,2015-05-30 09:32:57,43080
EU,2015-05-30 09:52:55,42844
EU,2015-05-30 10:12:56,42773
EU,2015-05-30 10:32:50,42630
EU,2015-05-30 10:52:46,42308
EU,2015-05-30 11:12:54,41995
EU,2015-05-30 11:32:57,41691
EU,2015-05-30 11:52:51,41610
EU,2015-05-30 12:12:58,41517
EU,2015-05-30 12:32:53,41536
EU,2015-05-30 12:52:50,41480
EU,2015-05-30 13:12:58,41146
EU,2015-05-30 13:32:52,40833
EU,2015-05-30 13:52:53,40658
EU,2015-05-30 14:12:59,40832
EU,2015-05-30 14:32:54,41047
EU,2015-05-30 14:52:55,41288
EU,2015-05-30 15:12:56,41537
EU,2015-05-30 15:32:51,41285
EU,2015-05-30 15:52:49,41032
EU,2015-05-30 16:12:55,40800
EU,2015-05-30 16:32:53,40977
EU,2015-05-30 16:52:54,41223
EU,2015-05-30 17:12:52,41146
EU,2015-05-30 17:32:53,41007
EU,2015-05-30 17:52:51,40877
EU,2015-05-30 18:12:56,41116
EU,2015-05-30 18:32:54,41370
EU,2015-05-30 18:52:52,41344
EU,2015-05-30 19:12:53,41222
EU,2015-05-30 19:32:55,41102
EU,2015-05-30 19:52:55,41202
EU,2015-05-30 20:12:58,41185
EU,2015-05-30 20:32:54,41046
EU,2015-05-30 20:52:52,40930
EU,2015-05-30 21:12:58,41073
EU,2015-05-30 21:32:55,41311
EU,2015-05-30 21:52:57,41383
EU,2015-05-30 22:13:05,41381
EU,2015-05-30 22:32:56,41279
EU,2015-05-30 22:52:56,41244
EU,2015-05-30 23:12:58,41213
EU,2015-05-30 23:32:55,41267
EU,2015-05-30 23:52:57,41364
EU,2015-05-31 00:13:04,41438
EU,2015-05-31 00:32:53,41483
EU,2015-05-31 00:52:54,41528
EU,2015-05-31 01:13:02,41410
EU,2015-05-31 01:32:51,41300
EU,2015-05-31 01:52:59,41197
EU,2015-05-31 02:13:02,41212
EU,2015-05-31 02:32:52,41235
EU,2015-05-31 02:52:56,41267
EU,2015-05-31 03:13:02,41307
EU,2015-05-31 03:32:57,41365
EU,2015-05-31 03:52:59,41415
EU,2015-05-31 04:13:12,41481
EU,2015-05-31 04:32:58,41560
EU,2015-05-31 04:52:56,41503
EU,2015-05-31 05:13:28,41453
EU,2015-05-31 05:32:55,41418
EU,2015-05-31 05:52:56,41529
EU,2015-05-31 06:13:21,41687
EU,2015-05-31 06:33:01,41884
EU,2015-05-31 06:52:56,42076
EU,2015-05-31 07:13:23,42253
EU,2015-05-31 07:33:04,42414
EU,2015-05-31 07:52:55,42502
EU,2015-05-31 08:13:19,42483
EU,2015-05-31 08:32:57,42403
EU,2015-05-31 08:52:58,42339
EU,2015-05-31 09:13:13,42377
EU,2015-05-31 09:33:00,42283
EU,2015-05-31 09:52:57,42149
EU,2015-05-31 10:13:06,42032
EU,2015-05-31 10:33:01,41916
EU,2015-05-31 10:52:57,41801
EU,2015-05-31 11:13:03,41725
EU,2015-05-31 11:33:00,41776
EU,2015-05-31 11:52:56,41641
EU,2015-05-31 12:12:57,41503
EU,2015-05-31 12:33:02,41374
EU,2015-05-31 12:52:57,41204
EU,2015-05-31 13:13:09,41074
EU,2015-05-31 13:43:14,40903
EU,2015-05-31 13:53:01,40926
EU,2015-05-31 14:13:11,41149
EU,2015-05-31 14:33:03,41371
EU,2015-05-31 14:53:02,41572
EU,2015-05-31 15:13:03,41703
EU,2015-05-31 15:33:04,41749
EU,2015-05-31 15:53:07,41815
EU,2015-05-31 16:13:24,41866
EU,2015-05-31 16:33:04,42034
EU,2015-05-31 16:53:00,42206
EU,2015-05-31 17:13:16,42127
EU,2015-05-31 17:33:05,41904
EU,2015-05-31 18:03:18,41703
EU,2015-05-31 18:20:10,41785
EU,2015-05-31 18:33:14,42006
EU,2015-05-31 18:53:05,42247
EU,2015-05-31 19:20:11,42089
EU,2015-05-31 19:33:10,41837
EU,2015-05-31 19:53:03,41600
EU,2015-05-31 20:13:04,41622
EU,2015-05-31 20:33:04,41620
EU,2015-05-31 20:53:09,41585
EU,2015-05-31 21:13:10,41525
EU,2015-05-31 21:33:14,41570
EU,2015-05-31 21:53:07,41628
EU,2015-05-31 22:13:09,41667
EU,2015-05-31 22:33:10,41689
EU,2015-05-31 22:53:09,41708
EU,2015-05-31 23:13:16,41737
EU,2015-05-31 23:33:16,41748
EU,2015-05-31 23:53:08,41571
EU,2015-06-01 00:13:12,41403
EU,2015-06-01 00:33:12,41241
EU,2015-06-01 00:53:13,41187
EU,2015-06-01 01:13:25,41134
EU,2015-06-01 01:33:19,41086
EU,2015-06-01 01:53:11,40941
EU,2015-06-01 02:13:26,40846
EU,2015-06-01 02:33:19,40793
EU,2015-06-01 02:53:16,40838
EU,2015-06-01 03:13:34,40899
EU,2015-06-01 03:33:18,41005
EU,2015-06-01 03:53:18,41123
EU,2015-06-01 04:13:44,41232
EU,2015-06-01 04:33:16,41304
EU,2015-06-01 04:53:15,41389
EU,2015-06-01 05:13:39,41531
EU,2015-06-01 05:33:22,41757
EU,2015-06-01 05:53:16,42008
EU,2015-06-01 06:13:26,42259
EU,2015-06-01 06:33:24,42473
EU,2015-06-01 06:53:20,42655
EU,2015-06-01 07:13:31,42805
EU,2015-06-01 07:33:19,42929
EU,2015-06-01 07:53:30,43072
EU,2015-06-01 08:13:18,43227
EU,2015-06-01 08:33:16,43329
EU,2015-06-01 08:53:22,43381
EU,2015-06-01 09:13:20,43435
EU,2015-06-01 09:33:17,43439
EU,2015-06-01 10:03:25,43449
EU,2015-06-01 10:13:24,43453
EU,2015-06-01 10:33:31,43397
EU,2015-06-01 11:03:27,43357
EU,2015-06-01 11:13:22,43339
EU,2015-06-01 11:33:25,43368
EU,2015-06-01 11:53:23,43272
EU,2015-06-01 12:13:24,43002
EU,2015-06-01 12:43:25,42730
EU,2015-06-01 12:53:25,42444
EU,2015-06-01 13:13:26,42169
EU,2015-06-01 13:33:31,41930
EU,2015-06-01 13:53:26,41734
EU,2015-06-01 14:13:34,41646
EU,2015-06-01 14:33:41,41610
EU,2015-06-01 14:53:29,41329
EU,2015-06-01 15:23:37,41164
EU,2015-06-01 15:33:34,41079
EU,2015-06-01 15:53:29,41261
EU,2015-06-01 16:13:28,41474
EU,2015-06-01 16:33:34,41716
EU,2015-06-01 16:53:31,41978
EU,2015-06-01 17:13:30,42252
EU,2015-06-01 17:33:46,42368
EU,2015-06-01 17:53:33,42121
EU,2015-06-01 18:13:29,41880
EU,2015-06-01 18:34:13,41684
EU,2015-06-01 18:53:40,41838
EU,2015-06-01 19:13:40,41864
EU,2015-06-01 19:34:05,41702
EU,2015-06-01 19:53:29,41563
EU,2015-06-01 20:23:50,41606
EU,2015-06-01 20:33:45,41799
EU,2015-06-01 20:52:47,42011
EU,2015-06-01 21:21:57,42230
EU,2015-06-01 21:41:57,42257
EU,2015-06-01 22:01:56,42008
EU,2015-06-01 22:21:56,41765
EU,2015-06-01 22:41:57,41599
EU,2015-06-01 23:01:57,41621
EU,2015-06-01 23:21:58,41689
EU,2015-06-01 23:41:58,41700
EU,2015-06-02 00:01:57,41548
EU,2015-06-02 00:21:57,41388
EU,2015-06-02 00:41:56,41250
EU,2015-06-02 01:02:02,41210
EU,2015-06-02 01:21:57,41166
EU,2015-06-02 01:41:56,41123
EU,2015-06-02 02:01:56,40991
EU,2015-06-02 02:21:55,40876
EU,2015-06-02 02:42:02,40803
EU,2015-06-02 03:01:57,40814
EU,2015-06-02 03:21:57,40859
EU,2015-06-02 03:41:57,40961
EU,2015-06-02 04:01:58,41107
EU,2015-06-02 04:21:57,41300
EU,2015-06-02 04:41:56,41421
EU,2015-06-02 05:02:03,41551
EU,2015-06-02 05:21:57,41729
EU,2015-06-02 05:41:56,41996
EU,2015-06-02 06:01:56,42274
EU,2015-06-02 06:21:57,42435
EU,2015-06-02 06:41:57,42584
EU,2015-06-02 07:01:57,42770
EU,2015-06-02 07:22:03,43025
EU,2015-06-02 07:41:57,43280
EU,2015-06-02 08:01:57,43501
EU,2015-06-02 08:21:56,43714
EU,2015-06-02 08:41:57,43827
EU,2015-06-02 09:01:57,43846
EU,2015-06-02 09:21:57,43879
EU,2015-06-02 09:41:57,43942
EU,2015-06-02 10:01:57,43940
EU,2015-06-02 10:21:57,43928
EU,2015-06-02 10:41:57,43952
EU,2015-06-02 11:01:57,44061
EU,2015-06-02 11:21:57,44134
EU,2015-06-02 11:41:57,44170
EU,2015-06-02 12:01:57,44180
EU,2015-06-02 12:21:57,43885
EU,2015-06-02 12:41:56,43590
EU,2015-06-02 13:01:57,43294
EU,2015-06-02 13:21:56,43082
EU,2015-06-02 13:41:57,42779
EU,2015-06-02 14:01:57,42488
EU,2015-06-02 14:21:57,42259
EU,2015-06-02 14:41:57,41915
EU,2015-06-02 15:02:03,41577
EU,2015-06-02 15:31:57,41312
EU,2015-06-02 15:41:57,41304
EU,2015-06-02 16:01:56,41432
EU,2015-06-02 16:31:58,41613
EU,2015-06-02 16:41:57,41818
EU,2015-06-02 17:01:57,42053
EU,2015-06-02 17:21:58,42309
EU,2015-06-02 17:41:56,42476
EU,2015-06-02 18:01:58,42197
EU,2015-06-02 18:21:56,41942
EU,2015-06-02 18:41:56,41818
EU,2015-06-02 19:01:58,42042
EU,2015-06-02 19:21:58,42279
EU,2015-06-02 19:41:57,42499
EU,2015-06-02 20:01:57,42224
EU,2015-06-02 20:21:57,41974
EU,2015-06-02 20:41:57,41761
EU,2015-06-02 21:01:57,41977
EU,2015-06-02 21:21:57,41944
EU,2015-06-02 21:41:56,41957
EU,2015-06-02 22:01:56,41948
EU,2015-06-02 22:21:56,42073
EU,2015-06-02 22:41:55,42131
EU,2015-06-02 23:02:02,42021
EU,2015-06-02 23:21:56,41929
EU,2015-06-02 23:41:56,41878
EU,2015-06-03 00:02:03,41950
EU,2015-06-03 00:21:57,41827
EU,2015-06-03 00:41:56,41680
EU,2015-06-03 01:01:57,41521
EU,2015-06-03 01:21:56,41499
EU,2015-06-03 01:41:57,41496
EU,2015-06-03 02:02:01,41449
EU,2015-06-03 02:21:56,41369
EU,2015-06-03 02:41:57,41321
EU,2015-06-03 03:01:56,41314
EU,2015-06-03 03:27:43,41336
EU,2015-06-03 03:41:57,41334
EU,2015-06-03 04:01:57,41344
EU,2015-06-03 04:23:03,41395
EU,2015-06-03 04:41:56,41482
EU,2015-06-03 05:01:56,41640
EU,2015-06-03 05:21:59,41825
EU,2015-06-03 05:41:59,42049
EU,2015-06-03 06:01:57,42284
EU,2015-06-03 06:21:57,42548
EU,2015-06-03 06:41:57,42756
EU,2015-06-03 07:01:56,42991
EU,2015-06-03 07:21:57,43215
EU,2015-06-03 07:41:57,43466
EU,2015-06-03 08:01:57,43701
EU,2015-06-03 08:22:00,43939
EU,2015-06-03 08:41:57,44106
EU,2015-06-03 09:01:57,44053
EU,2015-06-03 09:22:03,43948
EU,2015-06-03 09:41:59,43927
EU,2015-06-03 10:01:57,44021
EU,2015-06-03 10:21:58,43953
EU,2015-06-03 10:41:57,43884
EU,2015-06-03 11:01:59,43797
EU,2015-06-03 11:21:57,43852
EU,2015-06-03 11:41:58,43935
EU,2015-06-03 12:01:56,43979
EU,2015-06-03 12:21:56,43871
EU,2015-06-03 12:41:57,43698
EU,2015-06-03 13:01:57,43573
EU,2015-06-03 13:21:58,43569
EU,2015-06-03 13:41:57,43562
EU,2015-06-03 14:01:57,43273
EU,2015-06-03 14:22:03,42978
EU,2015-06-03 14:41:57,42672
EU,2015-06-03 15:02:00,42445
EU,2015-06-03 15:21:57,42206
EU,2015-06-03 15:41:56,42010
EU,2015-06-03 16:01:56,41850
EU,2015-06-03 16:21:59,41925
EU,2015-06-03 16:41:56,42075
EU,2015-06-03 17:01:56,42289
EU,2015-06-03 17:21:56,42497
EU,2015-06-03 17:41:57,42698
EU,2015-06-03 18:01:56,42681
EU,2015-06-03 18:22:03,42549
EU,2015-06-03 18:41:57,42433
EU,2015-06-03 19:01:57,42379
EU,2015-06-03 19:21:56,42394
EU,2015-06-03 19:41:58,42486
EU,2015-06-03 20:01:57,42487
EU,2015-06-03 20:21:57,42312
EU,2015-06-03 20:41:57,42145
EU,2015-06-03 21:01:57,41992
EU,2015-06-03 21:21:56,41980
EU,2015-06-03 21:41:59,41951
EU,2015-06-03 22:01:56,41968
EU,2015-06-03 22:22:00,42083
EU,2015-06-03 22:41:57,42224
EU,2015-06-03 23:01:57,42244
EU,2015-06-03 23:21:59,42223
EU,2015-06-03 23:41:57,42132
EU,2015-06-04 00:01:57,42098
EU,2015-06-04 00:21:55,42029
EU,2015-06-04 00:41:59,41977
EU,2015-06-04 01:01:57,41967
EU,2015-06-04 01:21:56,42006
EU,2015-06-04 01:41:57,41996
EU,2015-06-04 02:02:02,41986
EU,2015-06-04 02:21:56,41965
EU,2015-06-04 02:41:58,42002
EU,2015-06-04 03:01:51,42041
EU,2015-06-04 03:21:56,42119
EU,2015-06-04 03:41:59,42224
EU,2015-06-04 04:01:57,42333
EU,2015-06-04 04:21:59,42425
EU,2015-06-04 04:41:57,42507
EU,2015-06-04 05:02:02,42587
EU,2015-06-04 05:21:56,42695
EU,2015-06-04 05:41:59,42815
EU,2015-06-04 06:01:55,42917
EU,2015-06-04 06:21:59,43018
EU,2015-06-04 06:41:57,43100
EU,2015-06-04 07:01:57,43205
EU,2015-06-04 07:21:56,43342
EU,2015-06-04 07:42:00,43505
EU,2015-06-04 08:02:03,43657
EU,2015-06-04 08:21:56,43840
EU,2015-06-04 08:41:56,44035
EU,2015-06-04 09:01:57,44125
EU,2015-06-04 09:22:02,44022
EU,2015-06-04 09:41:57,43861
EU,2015-06-04 10:01:57,43791
EU,2015-06-04 10:21:59,43853
EU,2015-06-04 10:41:57,43849
EU,2015-06-04 11:01:56,43654
EU,2015-06-04 11:21:57,43427
EU,2015-06-04 11:42:03,43145
EU,2015-06-04 12:01:57,42849
EU,2015-06-04 12:21:56,42600
EU,2015-06-04 12:41:55,42490
EU,2015-06-04 13:01:59,42404
EU,2015-06-04 13:21:59,42217
EU,2015-06-04 13:42:02,42055
EU,2015-06-04 14:01:58,41993
EU,2015-06-04 14:21:57,42017
EU,2015-06-04 14:41:57,42094
EU,2015-06-04 15:01:58,42226
EU,2015-06-04 15:21:58,42432
EU,2015-06-04 15:41:58,42240
EU,2015-06-04 16:01:57,42065
EU,2015-06-04 16:21:57,41922
EU,2015-06-04 16:41:58,42154
EU,2015-06-04 17:01:57,42412
EU,2015-06-04 17:21:58,42626
EU,2015-06-04 17:42:00,42710
EU,2015-06-04 18:01:57,42842
EU,2015-06-04 18:21:58,43085
EU,2015-06-04 18:42:04,43106
EU,2015-06-04 19:01:57,42950
EU,2015-06-04 19:21:58,42759
EU,2015-06-04 19:41:56,42607
EU,2015-06-04 20:01:58,42518
EU,2015-06-04 20:21:58,42558
EU,2015-06-04 20:41:56,42725
EU,2015-06-04 21:01:57,42913
EU,2015-06-04 21:21:57,42823
EU,2015-06-04 21:41:58,42770
EU,2015-06-04 22:02:01,42728
EU,2015-06-04 22:21:57,42630
EU,2015-06-04 22:41:57,42484
EU,2015-06-04 23:01:57,42377
EU,2015-06-04 23:21:56,42312
EU,2015-06-04 23:41:58,42276
EU,2015-06-05 00:01:58,42164
EU,2015-06-05 00:21:58,42077
EU,2015-06-05 00:41:58,42001
EU,2015-06-05 01:01:57,41905
EU,2015-06-05 01:21:57,41851
EU,2015-06-05 01:41:58,41823
EU,2015-06-05 02:01:58,41857
EU,2015-06-05 02:21:58,41900
EU,2015-06-05 02:41:58,41947
EU,2015-06-05 03:01:57,41974
EU,2015-06-05 03:22:08,42047
EU,2015-06-05 03:41:58,42136
EU,2015-06-05 04:01:59,42263
EU,2015-06-05 04:22:01,42389
EU,2015-06-05 04:41:58,42522
EU,2015-06-05 05:02:02,42683
EU,2015-06-05 05:21:57,42870
EU,2015-06-05 05:41:59,43077
EU,2015-06-05 06:01:55,43203
EU,2015-06-05 06:22:04,43334
EU,2015-06-05 06:41:57,43410
EU,2015-06-05 07:01:55,43542
EU,2015-06-05 07:22:03,43699
EU,2015-06-05 07:41:57,43943
EU,2015-06-05 08:01:56,44211
EU,2015-06-05 08:22:00,44406
EU,2015-06-05 08:41:57,44535
EU,2015-06-05 09:01:57,44447
EU,2015-06-05 09:21:58,44446
EU,2015-06-05 09:41:58,44434
EU,2015-06-05 10:01:57,44454
EU,2015-06-05 10:21:57,44381
EU,2015-06-05 10:41:58,44308
EU,2015-06-05 11:01:57,44118
EU,2015-06-05 11:21:56,43946
EU,2015-06-05 11:41:58,43793
EU,2015-06-05 12:01:57,43763
EU,2015-06-05 12:21:56,43617
EU,2015-06-05 12:42:02,43369
EU,2015-06-05 13:01:57,43106
EU,2015-06-05 13:21:57,42790
EU,2015-06-05 13:41:56,42482
EU,2015-06-05 14:01:58,42278
EU,2015-06-05 14:21:58,42253
